Date,Open,High,Low,Close,Adj Close,Volume
2018-12-26,156.85000610351562,164.10000610351562,155.10000610351562,161.25,159.19619750976562,4065516
2018-12-27,162.25,167.8000030517578,159.85000610351562,162.35000610351562,160.28216552734375,10882426
2018-12-28,161.9499969482422,164.3000030517578,159.8000030517578,161.5500030517578,159.4923553466797,3905985
2018-12-31,162.85000610351562,164.1999969482422,160.1999969482422,161.0,158.94937133789062,3890636
2019-01-01,160.89999389648438,162.35000610351562,155.4499969482422,157.25,155.2471160888672,4726656
2019-01-02,157.0,157.85000610351562,152.5,154.85000610351562,152.87771606445312,2735262
2019-01-03,154.89999389648438,156.10000610351562,150.3000030517578,152.5,150.55763244628906,2758876
2019-01-04,152.10000610351562,154.0,150.0,152.5500030517578,150.6070098876953,2777308
2019-01-07,152.89999389648438,154.4499969482422,150.25,151.25,149.3235626220703,2714218
2019-01-08,150.5,154.3000030517578,149.64999389648438,153.4499969482422,151.49554443359375,2791866
2019-01-09,153.60000610351562,154.4499969482422,147.60000610351562,149.35000610351562,147.44775390625,4054809
2019-01-10,151.0,151.8000030517578,148.5,151.10000610351562,149.17547607421875,3534546
2019-01-11,151.10000610351562,152.60000610351562,149.10000610351562,151.5,149.57037353515625,2254999
2019-01-14,151.0,151.14999389648438,147.0,148.35000610351562,146.4604949951172,2624582
2019-01-15,148.5,149.9499969482422,147.25,148.64999389648438,146.75665283203125,1805678
2019-01-16,148.1999969482422,150.6999969482422,148.0,148.4499969482422,146.55923461914062,1574176
2019-01-17,148.39999389648438,151.25,146.35000610351562,149.0,147.10220336914062,2618859
2019-01-18,149.6999969482422,149.8000030517578,144.5500030517578,146.75,144.88087463378906,2306520
2019-01-21,146.5,148.0,144.25,145.9499969482422,144.091064453125,1763205
2019-01-22,145.39999389648438,146.64999389648438,141.6999969482422,145.6999969482422,143.84422302246094,2261667
2019-01-23,145.5,146.5,142.0500030517578,143.0,141.1786346435547,2322990
2019-01-24,143.0,144.0500030517578,141.10000610351562,142.5500030517578,140.73439025878906,1678843
2019-01-25,142.85000610351562,145.4499969482422,136.14999389648438,137.35000610351562,135.60060119628906,3297651
2019-01-28,138.0,141.0,118.94999694824219,136.39999389648438,134.66268920898438,9404485
2019-01-29,136.4499969482422,143.8000030517578,133.60000610351562,140.8000030517578,139.0066680908203,4301493
2019-01-30,140.89999389648438,141.5,136.5,139.89999389648438,138.1181182861328,3102926
2019-01-31,139.5,141.75,135.0,137.14999389648438,135.40313720703125,3498642
2019-02-01,136.9499969482422,144.8000030517578,134.5500030517578,143.0,141.1786346435547,7091209
2019-02-04,142.89999389648438,142.89999389648438,121.30000305175781,123.0999984741211,121.53208923339844,9832462
2019-02-05,122.0,127.4000015258789,119.5999984741211,124.25,122.6674575805664,8484607
2019-02-06,123.8499984741211,124.19999694824219,114.80000305175781,122.9000015258789,121.33465576171875,9905219
2019-02-07,122.19999694824219,126.80000305175781,119.05000305175781,123.94999694824219,122.37126922607422,9826247
2019-02-08,123.0,125.44999694824219,115.69999694824219,123.75,122.17381286621094,8059813
2019-02-11,122.94999694824219,123.25,115.80000305175781,118.19999694824219,116.69451141357422,7048335
2019-02-12,117.19999694824219,120.0,115.3499984741211,116.94999694824219,115.4604263305664,3698931
2019-02-14,118.44999694824219,119.5,116.0,118.0999984741211,116.59577941894531,4962697
2019-02-15,118.1500015258789,121.1500015258789,116.5,119.80000305175781,118.27413177490234,4509378
2019-02-18,118.30000305175781,119.9000015258789,116.0999984741211,117.5,116.00341796875,2569451
2019-02-19,118.4000015258789,119.80000305175781,116.80000305175781,118.25,116.7438735961914,2644152
2019-02-20,117.94999694824219,121.0999984741211,116.19999694824219,120.05000305175781,118.52093505859375,3739081
2019-02-21,119.80000305175781,121.0,117.9000015258789,119.4000015258789,117.87922668457031,2698192
2019-02-22,120.25,130.6999969482422,119.80000305175781,128.0500030517578,126.41905975341797,14695085
2019-02-25,125.0,133.89999389648438,123.0,132.0,130.31874084472656,12769956
2019-02-26,130.0,134.3000030517578,128.0,132.10000610351562,130.41746520996094,8879092
2019-02-27,133.8000030517578,136.3000030517578,129.5500030517578,132.25,130.56553649902344,5875292
2019-02-28,133.5,134.1999969482422,128.0,128.85000610351562,127.20887756347656,3960957
2019-03-01,130.35000610351562,135.1999969482422,128.85000610351562,133.85000610351562,132.14517211914062,7738116
2019-03-05,132.5,143.6999969482422,132.0,141.8000030517578,139.99391174316406,7598974
2019-03-06,142.75,143.75,138.1999969482422,139.25,137.47640991210938,4856085
2019-03-07,139.0,140.9499969482422,135.3000030517578,136.89999389648438,135.15634155273438,3496617
2019-03-08,135.75,139.35000610351562,135.39999389648438,138.1999969482422,136.4397735595703,3681442
2019-03-11,137.85000610351562,140.9499969482422,137.60000610351562,139.0500030517578,137.2789306640625,2550759
2019-03-12,140.5,150.75,140.0500030517578,148.39999389648438,146.5098419189453,12543653
2019-03-13,148.39999389648438,150.39999389648438,145.39999389648438,147.35000610351562,145.4732208251953,5700158
2019-03-14,147.39999389648438,149.1999969482422,143.60000610351562,145.5500030517578,143.6961669921875,4052596
2019-03-15,145.8000030517578,148.89999389648438,140.25,141.85000610351562,140.0432891845703,5981701
2019-03-18,142.39999389648438,145.0,140.35000610351562,143.89999389648438,142.06715393066406,4934286
2019-03-19,144.4499969482422,144.85000610351562,140.5,142.0,140.19137573242188,4320808
2019-03-20,142.0,142.6999969482422,138.0500030517578,139.4499969482422,137.673828125,3242462
2019-03-22,140.6999969482422,141.4499969482422,137.0500030517578,138.25,136.4891357421875,3147147
2019-03-25,137.0,137.60000610351562,133.5,134.35000610351562,132.63882446289062,2977535
2019-03-26,134.89999389648438,140.0,133.39999389648438,138.3000030517578,136.5384979248047,4180951
2019-03-27,138.5500030517578,140.9499969482422,136.25,137.5,135.74868774414062,2778662
